"NOME","NUM","SEQ","SENTIDO","ITINERARY_ID","COD"
"Rua Professora Hilda Hanke Gonçalves, 351 Cidade Industrial","180741","8","Itatiaia","940","711"
"Rua Artur Martins Franco, 2177 - Cidade Industrial","180518","8","Terminal CIC","942","712"
"R. Des. Cid. Campelo, 5165 - Cidade Industrial","180507","8","Terminal Fazendinha","943","712"
"R. Gen. Potiguara, 2803 - Fazendinha","180142","8","Terminal Fazendinha","945","713"
"Rua Alcir Martins Bastos, 761 - Fazendinha","180762","8","Sta Amélia","944","713"
"Rua Atílio Viceli, 56 - Cidade Industrial","180562","8","Caiu/Forum","11998","716"
"Rua Lodovico Kaminski, 2075 - Cidade Industrial","180563","8","Forum-CIC","11999","716"
"Rua Atílio Viceli, 56 - Cidade Industrial","180562","8","Fórum/B. Vista - Circular","7530","716"
"Rua Raul Pompéia, 2535 - Cidade Industrial","180453","8","Frigorifico / Caiuá / Bela Vista","3702","716"
"Estrada Velha do Barigui, 960 - Cidade Industrial","180480","8","Porto Belo","952","718"
"Rua João Dembinski, 802 - Cidade Industrial","180215","8","Terminal Fazendinha","955","720"
"R. João Dembinski, 2101 - Cidade Industrial","180139","8","Terminal Campo Comprido","956","720"
"R. Herecê Fernandes, 931 - Cidade Industrial","180871","8","Terminal Caiuá","2041","721"
"Rua Antônio Dionísio Sobrinho, 374 - Cidade Industrial","180409","8","Mário Jorge","2042","721"
"Av. Juscelino Kubitschek de Oliveira, 3565 - Cidade Industrial","180185","8","Terminal Campo Comprido","958","732"
"Av. Juscelino Kubitschek de Oliveira, 4547 - Cidade Industrial","180188","8","Terminal Caiuá","957","732"
"Rua Major França Gomes, 174 - Santa Quitéria","180636","8","Praça Rui Barbosa","959","760"
"Av. Iguaçu, 2612 - Água Verde","150634","8","Santa Quitéria","960","760"
"Av. Iguaçu, 2436 - Água Verde","150633","8","Vila Izabel","961","761"
"Rua Alberto Klemtz, 724 - Portão","180705","8","Praça Rui Barbosa","962","761"
"Rua Alberto Klemtz, 1177 - Portão","180616","8","Praça Rui Barbosa","1801","762"
"Av. Iguaçu, 2436 - Água Verde","150633","8","V. Rosinha","963","762"
"R. Lótus, 1438-1486 - Campina da Barra, Araucária - PR","631014","8","Terminal Pinheirinho","9953","772"
"Rodovia BR476, 21690 - Cidade Industrial","170378","8","Tupy","9954","772"
"Av. Pero Vaz de Caminha, 783 - Tatuquara","170651","8","Terminal CIC","11973","773"
"Rua Anjolilo Buzzetti, 623-565 - Cidade Industrial","171043","8","Terminal Tatuquara.","11974","773"
"Rua João Alencar Guimarães, 1658- Santa Quitéria","180788","8","Praça Rui Barbosa","967","777"
"Av. Iguaçu, 2436 - Água Verde","150633","8","Vila Velha","968","777"
"Av. Iguaçu, 2436 - Água Verde","150633","8","Terminal Fazendinha","970","778"
"Rua José Gonçalves Júnior, 182 - Campo Comprido","180282","8","Praça Rui Barbosa","969","778"
"Rua Reinaldo Richter, 232 - Campo Comprido","180784","8","Estação Sta. Quitéria / Buriti","973","779"
"Rua Prof. Brasílio Ovídio da Costa, 1661 - Portão","180993","8","Estação Sta. Quitéria / Vila Velha","974","779"
"Av. Iguaçu, 2612 - Água Verde","150634","8","Vila Velha","2066","788"
"Av. Iguaçu, 2612 - Água Verde","150634","8","Caiuá","2088","789"
"Rua Gabriel de Lara, 35 - Batel","180060","8","Terminal Campina do Siqueira","976","801"
"Rua Gonçalves Dias, 509  - Batel","180063","8","Batel","975","801"
"Rua Padre Anchieta, 2140 - Bigorrilho","190505","8","Cic Norte","11834","809"
"Rua Dep. Heitor Alencar Furtado, 2368 - Campina do Siqueira","180551","8","Rui Barbosa Chegada (desativar 10/05/21)","11034","809"
"Rua Dep. Heitor Alencar Furtado, 2368 - Campina do Siqueira","180551","8","Rui Barbosa Chegada","11835","809"
"Rua Padre Anchieta, 2140 - Bigorrilho","190505","8","Cic Norte (desativar 10/05/21)","11014","809"
"Rua Tobias de Macedo Júnior, 1365 - Santo Inácio","190108","8","Saturno","981","811"
"Rua Capitão Domingos Castelano, 2 - Santo Inácio","190123","8","Terminal Campina do Siqueira","982","811"
"Rua Ângelo Massignan, 286 - São Braz","190056","8","Terminal Campina do Siqueira","984","812"
"Rua João Batista Dalarmi, 336 - Santo Inácio","190021","8","Montana","983","812"
"Rua Engenheiro Serafim Voloschen, 224 - Campina do Siqueira","190011","8","Terminal Campina do Siqueira via Copel","6821","814"
"Rua José Isidóro Biazeto, 471 - Mossunguê","190140","8","Mossunguê","985","814"
"Terminal Campina do Siqueira - 814 - Mossunguê","104502","8","Atendimento Especial Tuiuti - T. C.Siqueira","2805","814"
"Rua José Isidóro Biazeto, 654 - Mossunguê","190143","8","Terminal Campina do Siqueira","986","814"
"R. Artur Bailo, 11 - Mossunguê","190961","8","Atendimento Especial T.C.Siqueira - Tuiuti","2804","814"
"Rua José Isidóro Biazeto, 654 - Mossunguê","190143","8","Atendimento Especial  Mossunguê / T.C.Siqueira via Tuiuti","2807","814"
"R. Prof. Francisco Basseti Júnior, 564 - Cascatinha - Santa Felicidade","190953","8","Terminal Campina do Siqueira","6402","816"
"R. Prof. Francisco Basseti Júnior, 564 - Cascatinha - Santa Felicidade","190952","8","Santa Felicidade","6401","816"
"Rua Ângelo Marqueto, 620 - Cidade Industrial","180366","8","Terminal Campo Comprido","8193","820"
"Rua Robert Redzimski, 699 - Cidade Industrial","180254","8","Terminal Campo Comprido","8174","820"
"Rua Leandro Dacheux do Nascimento Júnior, 937 - Cidade Industrial","180729","8","Augusta / Trianon / V.Marqueto","8176","820"
"Rua Olívia G. Freitas, 371 - Orleans","190286","8","Terminal Santa Felicidade","989","821"
"Av. Vereador Toaldo Túlio, 1868 - São Braz","190251","8","Terminal Campo Comprido","990","821"
"Rua Padre Paulo Warkocz, 742 - Cidade Industrial","190347","8","Terminal Campo Comprido","992","822"
"Rua Padre Paulo Warkocz, 741 - Cidade Industrial","190729","8","Gabineto","991","822"
"Rua Robert Redzimski, 699 - Cidade Industrial","180254","8","Campo Comprido","993","823"
"Rua Ignês Cole Munhoz, 220 - Cidade Industrial","180730","8","Augusta","994","823"
"Rua Eduardo Sprada, 6582- Cidade Industrial","180342","8","Vila Marqueto","3547","825"
"Rua Ângelo Marqueto, 620 - Cidade Industrial","180366","8","Terminal Campo Comprido","3545","825"
"Av. Juscelino Kubitschek de Oliveira, 4225 - Cidade Industrial","180186","8","Terminal CIC","1003","826"
"Av. Juscelino Kubitschek de Oliveira, 8515 - Cidade Industrial","180209","8","Terminal Campo Comprido","1004","826"
"Av. Juscelino Kubitscheck de Oliveira, 442 - Cidade Industrial","190373","8","Terminal Campo Comprido","1006","827"
"Rua Padre Estanislau Piasecki, 920 - Cidade Industrial","190353","8","Riviera","1005","827"
"Rua João Dembinski, 802 - Cidade Industrial","180215","8","Terminal Capão Raso","1007","828"
"Rua Dep.Waldemiro Pedroso, 1773 - Novo Mundo","170100","8","Terminal Campo Comprido","1008","828"
"Rua Eduardo Sprada, 5273 - Cidade Industrial","190362","8","Terminal Campo Comprido (Circular)","1009","829"
"Rua Dep.Waldemiro Pedroso, 1993 - Novo Mundo","170114","8","Terminal Capão Raso","1011","831"
"Rua Dep.Waldemiro Pedroso, 1773 - Novo Mundo","170100","8","Terminal Fazendinha","1012","831"
"Rua João Dembinski, 701 - Cidade Industrial","180214","8","Praça Rui Barbosa","1014","860"
"Av. Sete de Setembro, 6001 - Batel","180724","8","V. Sandra","1013","860"
"Avenida do Batel, 744 - Batel","180066","8","Tramontina","1015","861"
"Rua Luís Tramontin, 873 - Campo Comprido","180655","8","Praça Rui Barbosa","1016","861"
"Avenida do Batel, 744 - Batel","180066","8","Barigui","12254","862"
"Rua Eduardo Sprada, 81 - Campo Comprido","180586","8","Praça Zacarias","12253","862"
"Rua Prof. Assis Gonçalves, 302 - Água Verde","150551","8","Praça Tiradentes","12494","863"
"Rua Lamenha Lins, 1283 - Reboucas","110349","8","Água Verde","12477","863"
"Alameda Augusto Stelfeld, 1354 - Centro","180244","8","Jd.Esplanada / Paulo Gorski","9914","865"
"Avenida Nossa Senhora Aparecida, 786- Seminário","180590","8","Praça Tiradentes","9894","865"
"Av. Vereador Toaldo Túlio, 4686 - São Braz","190070","8","Praça Tiradentes","1020","870"
"Rua Padre Agostinho, 746 - São Francisco","190824","8","São Bráz","1019","870"
"Av. Cândido Hartmann, 2235 - Mercês","190187","8","Praça Tiradentes","1021","875"
"Alameda Julia da Costa, 1054 - São Francisco","180245","8","Bigorrilho","1022","875"
"Rua Antônio Escorsin, 1771 - Santa Felicidade","190050","8","Praça Tiradentes","1024","876"
"Alameda Augusto Stelfeld, 1354 - Centro","180244","8","Savóia","1023","876"
"Rua Padre Agostinho, 876 - São Francisco","110303","8","Mad. São Bráz (circular)","11018","889"
"Av. Manoel Ribas, 898 - Mercês","110034","8","Terminal Sta. Felicidade","1029","901"
"Av. Manoel Ribas, 4095 - Cascatinha","190690","8","Nestor de Castro","1030","901"
"Rua João Budel, 963 - Butiatuvinha","190093","8","Terminal Sta.Felicidade","5881","911"
"Av. Manoel Ribas, 7931 - Butiatuvinha","190485","8","Passaúna","5882","911"
"Rua Caetano Alessi, 10 - Butiatuvinha","190773","8","José Culpi","1035","912"
"Rua Caetano Alessi, 11 - Butiatuvinha","190315","8","Terminal Sta. Felicidade","1036","912"
"Rua Acelino Grande, 541 - São Braz","190387","8","Butiatuvinha","12413","913"
"Rua Domingos Benato, 124 - Butiatuvinha","190762","8","Terminal Sta. Felicidade","12393","913"
"Rua Saturnino Miranda, 399 - Santa Felicidade","190100","8","Terminal Santa Felicidade","6421","915"
"Rua Saturnino Miranda, 399 - Santa Felicidade","190100","8","Circular Vila Bádia - Ouro Verde","3984","915"
"Rua Saturnino Miranda, 822 - Santa Felicidade","190149","8","Sentido Ouro Verde","1044","915"
"Rua Francisco Dalalibera, 1596 - Santa Felicidade","190151","8","Ouro Verde","6422","915"
"Rua Saturnino Miranda, 821 - Santa Felicidade","190148","8","Sentido V. Badia","1042","915"
"Rua Édson Campos Matesich, 65 - Santa Felicidade","190459","8","Terminal Sta. Felicidade","11173","916"
"Rua João Refo, 706 - Santa Felicidade","190476","8","Pinheiros","11194","916"
"Rua João Refo, 1613 - Santa Felicidade","190468","8","Terminal Sta. Felicidade","11174","917"
"Rua Édson Campos Matesich, 327 - Santa Felicidade","190987","8","Jardim Ipê","11193","917"
"Rua João Azolin, 510 - Santa Felicidade","190784","8","Veneza","1049","918"
"Av. Vereador Toaldo Túlio, 1159 - Santa Felicidade","190248","8","Terminal Sta. Felicidade","1050","918"
"Rua Teodoro Makiolka, 1758 - Santa Candida","120487","8","Terminal Santa Felicidade","1804","924"
"Rua José Vale, 1609 - Santa Felicidade","190407","8","Terminal Santa Cândida","5982","924"
"Rua João Budel, 963 - Butiatuvinha","190093","8","Terminal Santa Felicidade","8113","928"
"Rua Paulo J Buso, 551-667 - Santa Felicidade","190467","8","Terminal Santa Felicidade","11175","928"
"PR-090, 13049-13045 - Jardim Cecilia Campo Magro - PR","661001","8","Passaúna - Rua Ursula Cumim","8114","928"
"Av. Manoel Ribas, 7931 - Butiatuvinha","190485","8","Passaúna","8121","928"
"Rua Édson Campos Matesich, 327 - Santa Felicidade","190987","8","Jd.Ipê","11195","928"
"Av. Vereador Toaldo Túlio, 1159 - Santa Felicidade","190248","8","Terminal Santa Felicidade","8214","938"
"Av. Manoel Ribas, 7931 - Butiatuvinha","190485","8","José Culpi","8233","938"
"Rua João Azolin, 844 - Santa Felicidade","190785","8","Veneza","8234","938"
"Rua João Azolin, 844 - Santa Felicidade","190785","8","Veneza","8135","938"
"Av. Vereador Toaldo Túlio, 1159 - Santa Felicidade","190248","8","Terminal Santa Felicidade","8117","938"
"Rua Caetano Alessi, 11 - Butiatuvinha","190315","8","Terminal Santa Felicidade","8116","938"
"Rua Caetano Alessi, 11 - Butiatuvinha","190315","8","Terminal Santa Felicidade","8213","938"
"Rua Caetano Alessi, 10 - Butiatuvinha","190773","8","José Culpi","8115","938"
"R. João Ferro, 100 - Santa Felicidade","190946","8","Terminal Santa Felicidade","8136","948"
"Rua João Volpe, 1157 - Butiatuvinha","190760","8","Terminal Santa Felicidade","8119","948"
"Rua Acelino Grande, 541 - São Braz","190387","8","Butiatuvinha","8118","948"
"Av. Napoleão Manosso, 940 - Butiatuvinha","190152","8","Ouro Verde","8120","948"
"Rua José Vale, 1609 - Santa Felicidade","190407","8","Praça Tiradentes","1058","965"
"Av. Manoel Ribas, 898 - Mercês","110034","8","Terminal Santa Felicidade","1057","965"
"Av. Manoel Ribas, 898 - Mercês","110034","8","Julio Graf","1059","967"
"Rua José Casagrande 812 - Curitiba - PR","190528","8","Praça Tiradentes","1060","967"
"Rua Francisco Dalalibera, 207 - Santa Felicidade","190682","8","Nestor de Castro","1063","972"
"Av. Manoel Ribas, 898 - Mercês","110034","8","Terminal Sta. Felicidade","1064","972"
"Paço da Liberdade","110001","8","Turismo","1065","979"
"Paço da Liberdade","110001","8","Turismo","10253","979"
"Av. Manoel Ribas, 156 - São Francisco","110143","8","Mad. Santa Felicidade (Circular)","11053","989"
"Estação Tubo Ouro Verde","108064","8","Terminal Capão Raso","1236","X11"
"Estação Tubo Érico Veríssimo","108099","8","Terminal Sítio Cercado","6182","X12"
"Estação Tubo Erton Coelho","108110","8","Terminal Boqueirão","6181","X12"
"Rua Senador Salgado Filho, 5711 - Uberaba","140066","8","Salgado Filho","1243","X14"
"Rua Senador Salgado Filho, 5711 - Uberaba","140066","8","Terminal Hauer","1242","X14"
"Estação Tubo Santa Regina","108061","8","Terminal Sítio Cercado","1872","X20"
"Estação Tubo Ouro Verde","108064","8","Atendimento Term. Sítio Cercado - Term.Portão","9935","X20"
"Terminal Pinheirinho - 700 - Pinheirinho / Cabral","105706","8","Terminal Pinheirinho","9354","X35"
"Estação Tubo Comendador Fontana","109022","8","Prefeitura","9353","X35"
"Rua Alberico Flores Bueno, 370 - Bairro Alto","130181","8","Bairro Alto","11353","X39"
"Rua Júlio Bartolomeu Taborda Luiz, 322 - Tingui","130179","8","Santa Cândida","11354","X39"
"Rua São Mateus, 440 - Portão","170014","8","Sentido Horário","6681","020"
"Rua Evaristo da Veiga, 2896 - Xaxim","150216","80","Terminal Cabral","2702","020"
"R. Jacarezinho, 898 - Mercês","190213","80","Terminal Capão da Imbúia","2703","020"
"R. Holanda, 1131 - Boa Vista","120091","80","Terminal Hauer","2704","020"
"R. Augusto Stresser, 1661 - Hugo Lange","130121","80","Terminal Capão Raso","2705","020"
"Rua Prof. Nivaldo Braga, 1225 - Capão da Imbuia","130231","80","Terminal Campina do Siqueira","2706","020"
"R. Vicente Ciccarino, 60 - Boa Vista","120566","80","Terminal Capão Raso","2645","021"
"Rua Sebastião Malucelli, 458 - Novo Mundo","170006","80","Terminal Cabral","2648","021"
"R. Antônio Grade, 526 - Vista Alegre","190223","80","Terminal Hauer","2646","021"
"R. Gen. Mário Tourinho, 3762 - Seminário","181042","80","Terminal Capão da Imbuia","2762","021"
"Rua Cel. Francisco Heráclito dos Santos, 2557 - Guabirotuba","140179","80","Anti-Horário","7051","021"
"Rua Cel. Francisco Heráclito dos Santos, 2557 - Guabirotuba","140179","80","Terminal Campina do Siqueira","2722","021"
"Terminal Santa Cândida - 030 - Interbairros III","105907","80","Terminal Santa Cândida Final de semana","488","030"
"Rua Engenheiro João Kloss, 733 - Tatuquara","170958","80","Atendimento Sta. Rita - Última Viagem","12313","619"
"Rua Cid. Marcondes de Albuquerque, 260 - Pinheirinho","150459","80","Mad. S. Pedro / R. Negro (Circular)","10933","689"
"Praça Rui Barbosa - 777 - V. Velha / 788-Mad. V. Velha","102009","80","Vila Velha","2066","788"
"Rua Rezala Simão, 698 - Santa Quitéria","180531","80","Caiuá","2088","789"
"Rua Prof. Nivaldo Braga, 1225 - Capão da Imbuia","130231","80","Sentido Horário","6681","020"
"Rua Antônio Rebelatto, 429 - Xaxim","150218","81","Terminal Cabral","2702","020"
"R. Jacarezinho, 1399 - Mercês","190215","81","Terminal Capão da Imbúia","2703","020"
"R. Vicente Ciccarino, 33 - Boa Vista","120092","81","Terminal Hauer","2704","020"
"Rua Augusto Stresser, 1941- Hugo Lange","130122","81","Terminal Capão Raso","2705","020"
"Terminal Capão da Imbuia - 020 - Interbairros II (Horário)","104706","81","Terminal Campina do Siqueira","2706","020"
"R. Vicente Ciccarino, 222 - Boa Vista","120081","81","Terminal Capão Raso","2645","021"
"Rua Cel. Francisco Heráclito dos Santos, 2051 - Guabirotuba","140178","81","Anti-Horário","7051","021"
"R. André Zanetti, 382 -  Vista Alegre","190631","81","Terminal Hauer","2646","021"
"Rua Cel. Francisco Heráclito dos Santos, 2051 - Guabirotuba","140178","81","Terminal Campina do Siqueira","2722","021"
"Rua Sebastião Malucelli, 736, - Novo Mundo","170003","81","Terminal Cabral","2648","021"
"Av. Pres. Arthur da S Bernardes, 216 - Santa Quitéria","180117","81","Terminal Capão da Imbuia","2762","021"
"Rua Adriana Ceres Zago Bueno, 1271 -Tatuquara","170960","81","Atendimento Sta. Rita - Última Viagem","12313","619"
"Rua Cid. Marcondes de Albuquerque, 714 - Pinheirinho","150464","81","Mad. S. Pedro / R. Negro (Circular)","10933","689"
"Rua Rezala Simão, 315 - Santa Quitéria","180389","81","Caiuá","2088","789"
"Av. Manoel Ribas, 1821 - Mercês","190496","81","Mad. Santa Felicidade (Circular)","11053","989"
"Terminal Capão da Imbuia - 020 - Interbairros II (Horário)","104706","81","Sentido Horário","6681","020"
"Rua Francisco Derosso, 261 - Xaxim","150075","82","Terminal Cabral","2702","020"
"R. Jacarezinho, 1700 - Vista Alegre","190634","82","Terminal Capão da Imbúia","2703","020"
"Rua Pedro Fabri, 1 - Cabral","120396","82","Terminal Hauer","2704","020"
"Av. Nossa Sra. da Luz, 1932 - Hugo Lange","130124","82","Terminal Capão Raso","2705","020"
"Rua Prof. Nivaldo Braga, 243 - Cajuru","140125","82","Terminal Campina do Siqueira","2706","020"
"R. Francisco Ader, 341 - Novo Mundo","170001","82","Terminal Cabral","2648","021"
"R. Cel. Francisco Heráclito dos Santos, 1611 - Guabirotuba","140176","82","Terminal Campina do Siqueira","2722","021"
"R. Holanda, 1132 - Boa Vista","120090","82","Terminal Capão Raso","2645","021"
"R. André Zanetti, 100 - Vista Alegre","190632","82","Terminal Hauer","2646","021"
"R. Cel. Francisco Heráclito dos Santos, 1611 - Guabirotuba","140176","82","Anti-Horário","7051","021"
"Av. Pres. Arthur da S Bernardes, 526 - Portão","180115","82","Terminal Capão da Imbuia","2762","021"
"Rua Adriana Ceres Zago Bueno, 1039 - Tatuquara","170653","82","Atendimento Sta. Rita - Última Viagem","12313","619"
"Rua Primeiro de Maio, 1558 - Xaxim","150196","82","Mad. S. Pedro / R. Negro (Circular)","10933","689"
"Rua Rezala Simão, 65 - Santa Quitéria","180985","82","Caiuá","2088","789"
